time,P_CALC,SOIL_MOISTURE_5,SOIL_MOISTURE_10,SOIL_MOISTURE_20,SOIL_MOISTURE_50,SOIL_MOISTURE_100
2024-06-10T07:00:00.0,0.0,0.205,0.224,0.209,0.232,0.226
2024-06-10T08:00:00.0,0.0,0.204,0.224,0.209,0.232,0.226
2024-06-10T09:00:00.0,0.0,0.204,0.224,0.209,0.232,0.226
2024-06-10T10:00:00.0,0.0,0.203,0.224,0.208,0.231,0.226
2024-06-10T11:00:00.0,0.0,0.2,0.223,0.207,0.231,0.226
2024-06-10T12:00:00.0,0.0,0.197,0.222,0.205,0.231,0.225
2024-06-10T13:00:00.0,0.0,0.194,0.22,0.204,0.231,0.225
2024-06-10T14:00:00.0,0.0,0.191,0.22,0.202,0.231,0.225
2024-06-10T15:00:00.0,0.0,0.188,0.218,0.2,0.23,0.225
2024-06-10T16:00:00.0,0.0,0.185,0.216,0.2,0.23,0.224
2024-06-10T17:00:00.0,0.0,0.183,0.216,0.199,0.23,0.224
2024-06-10T18:00:00.0,0.0,0.181,0.216,0.199,0.23,0.224
2024-06-10T19:00:00.0,0.0,0.181,0.216,0.199,0.23,0.224
2024-06-10T20:00:00.0,0.0,0.181,0.216,0.2,0.23,0.224
2024-06-10T21:00:00.0,0.0,0.181,0.216,0.2,0.23,0.225
2024-06-10T22:00:00.0,0.0,0.181,0.216,0.2,0.23,0.224
2024-06-10T23:00:00.0,0.0,0.181,0.216,0.2,0.23,0.224
2024-06-11T00:00:00.0,0.0,0.181,0.216,0.2,0.23,0.225
2024-06-11T01:00:00.0,0.0,0.182,0.216,0.2,0.23,0.225
2024-06-11T02:00:00.0,0.0,0.181,0.216,0.201,0.23,0.224
2024-06-11T03:00:00.0,0.0,0.181,0.215,0.201,0.23,0.224
2024-06-11T04:00:00.0,0.0,0.181,0.215,0.201,0.23,0.225
2024-06-11T05:00:00.0,0.0,0.181,0.215,0.201,0.23,0.224
2024-06-11T06:00:00.0,0.0,0.181,0.215,0.201,0.23,0.225
2024-06-11T07:00:00.0,0.0,0.181,0.217,0.201,0.23,0.224
2024-06-11T08:00:00.0,0.0,0.181,0.217,0.201,0.23,0.225
2024-06-11T09:00:00.0,0.0,0.18,0.216,0.2,0.229,0.224
2024-06-11T10:00:00.0,0.0,0.178,0.216,0.199,0.229,0.225
2024-06-11T11:00:00.0,0.0,0.177,0.215,0.197,0.229,0.224
2024-06-11T12:00:00.0,0.0,0.175,0.215,0.195,0.228,0.223
2024-06-11T13:00:00.0,0.0,0.173,0.213,0.194,0.228,0.224
2024-06-11T14:00:00.0,0.0,0.171,0.213,0.193,0.228,0.224
2024-06-11T15:00:00.0,0.0,0.169,0.212,0.192,0.227,0.223
2024-06-11T16:00:00.0,0.0,0.168,0.212,0.191,0.227,0.223
2024-06-11T17:00:00.0,0.0,0.167,0.211,0.191,0.227,0.223
2024-06-11T18:00:00.0,0.0,0.166,0.209,0.19,0.227,0.223
2024-06-11T19:00:00.0,0.0,0.166,0.209,0.19,0.227,0.223
2024-06-11T20:00:00.0,0.0,0.166,0.209,0.191,0.226,0.223
2024-06-11T21:00:00.0,0.0,0.166,0.209,0.191,0.227,0.223
2024-06-11T22:00:00.0,0.0,0.166,0.209,0.191,0.227,0.223
2024-06-11T23:00:00.0,0.0,0.167,0.209,0.191,0.227,0.223
2024-06-12T00:00:00.0,0.0,0.166,0.209,0.192,0.227,0.223
2024-06-12T01:00:00.0,0.0,0.167,0.209,0.192,0.227,0.223
2024-06-12T02:00:00.0,0.0,0.166,0.209,0.191,0.227,0.223
2024-06-12T03:00:00.0,0.0,0.167,0.209,0.192,0.227,0.223
2024-06-12T04:00:00.0,0.0,0.167,0.209,0.191,0.227,0.223
2024-06-12T05:00:00.0,0.0,0.167,0.21,0.191,0.227,0.223
2024-06-12T06:00:00.0,0.0,0.167,0.209,0.191,0.227,0.223
2024-06-12T07:00:00.0,0.0,0.167,0.209,0.192,0.227,0.223
2024-06-12T08:00:00.0,0.0,0.167,0.209,0.192,0.227,0.223
2024-06-12T09:00:00.0,0.0,0.166,0.209,0.191,0.226,0.223
2024-06-12T10:00:00.0,0.0,0.164,0.208,0.189,0.226,0.222
2024-06-12T11:00:00.0,0.0,0.162,0.208,0.187,0.226,0.221
2024-06-12T12:00:00.0,0.0,0.159,0.207,0.185,0.225,0.222
2024-06-12T13:00:00.0,0.0,0.156,0.206,0.183,0.225,0.222
2024-06-12T14:00:00.0,0.0,0.153,0.205,0.181,0.224,0.221
2024-06-12T15:00:00.0,0.0,0.152,0.206,0.18,0.224,0.221
2024-06-12T16:00:00.0,0.0,0.15,0.205,0.178,0.224,0.22
2024-06-12T17:00:00.0,0.0,0.149,0.204,0.178,0.224,0.22
2024-06-12T18:00:00.0,0.0,0.149,0.202,0.178,0.224,0.22
2024-06-12T19:00:00.0,0.0,0.149,0.202,0.178,0.224,0.22
2024-06-12T20:00:00.0,0.0,0.149,0.203,0.178,0.223,0.22
2024-06-12T21:00:00.0,0.0,0.149,0.203,0.179,0.224,0.22
2024-06-12T22:00:00.0,0.0,0.149,0.201,0.178,0.224,0.22
2024-06-12T23:00:00.0,0.0,0.149,0.202,0.179,0.224,0.22
2024-06-13T00:00:00.0,0.0,0.149,0.202,0.179,0.224,0.22
2024-06-13T01:00:00.0,0.0,0.15,0.204,0.179,0.224,0.22
2024-06-13T02:00:00.0,0.0,0.149,0.203,0.179,0.224,0.22
2024-06-13T03:00:00.0,0.0,0.15,0.203,0.18,0.224,0.22
2024-06-13T04:00:00.0,0.0,0.149,0.202,0.179,0.224,0.22
2024-06-13T05:00:00.0,0.0,0.149,0.202,0.179,0.224,0.22
2024-06-13T06:00:00.0,0.0,0.15,0.202,0.179,0.224,0.22
2024-06-13T07:00:00.0,0.0,0.15,0.204,0.18,0.224,0.22
2024-06-13T08:00:00.0,0.0,0.149,0.204,0.179,0.224,0.22
2024-06-13T09:00:00.0,0.0,0.149,0.201,0.179,0.224,0.22
2024-06-13T10:00:00.0,0.0,0.148,0.2,0.177,0.223,0.22
2024-06-13T11:00:00.0,0.0,0.146,0.199,0.175,0.223,0.22
2024-06-13T12:00:00.0,0.0,0.144,0.198,0.173,0.223,0.219
2024-06-13T13:00:00.0,0.0,0.142,0.198,0.171,0.222,0.219
2024-06-13T14:00:00.0,0.0,0.14,0.198,0.169,0.222,0.218
2024-06-13T15:00:00.0,0.0,0.138,0.197,0.168,0.221,0.218
2024-06-13T16:00:00.0,0.0,0.136,0.194,0.168,0.221,0.218
2024-06-13T17:00:00.0,0.0,0.136,0.193,0.167,0.22,0.218
2024-06-13T18:00:00.0,0.0,0.136,0.192,0.166,0.22,0.218
2024-06-13T19:00:00.0,0.0,0.135,0.192,0.167,0.22,0.218
2024-06-13T20:00:00.0,0.0,0.136,0.192,0.167,0.221,0.218
2024-06-13T21:00:00.0,0.0,0.136,0.192,0.167,0.221,0.218
2024-06-13T22:00:00.0,0.0,0.136,0.192,0.167,0.221,0.218
2024-06-13T23:00:00.0,0.0,0.136,0.192,0.168,0.221,0.218
2024-06-14T00:00:00.0,0.0,0.136,0.192,0.168,0.221,0.218
2024-06-14T01:00:00.0,0.0,0.136,0.192,0.167,0.221,0.218
2024-06-14T02:00:00.0,0.0,0.137,0.192,0.167,0.221,0.218
2024-06-14T03:00:00.0,0.0,0.137,0.192,0.167,0.221,0.218
2024-06-14T04:00:00.0,0.0,0.136,0.192,0.168,0.221,0.218
2024-06-14T05:00:00.0,0.0,0.137,0.192,0.167,0.221,0.218
2024-06-14T06:00:00.0,0.0,0.137,0.194,0.168,0.221,0.218
2024-06-14T07:00:00.0,0.0,0.137,0.194,0.168,0.221,0.218
2024-06-14T08:00:00.0,0.0,0.137,0.194,0.168,0.22,0.218
2024-06-14T09:00:00.0,0.0,0.137,0.193,0.167,0.221,0.218
2024-06-14T10:00:00.0,0.0,0.135,0.194,0.166,0.22,0.218
2024-06-14T11:00:00.0,0.0,0.134,0.193,0.164,0.22,0.217
2024-06-14T12:00:00.0,0.0,0.132,0.191,0.161,0.22,0.217
2024-06-14T13:00:00.0,0.0,0.13,0.188,0.16,0.218,0.217
2024-06-14T14:00:00.0,0.0,0.129,0.186,0.158,0.218,0.217
2024-06-14T15:00:00.0,0.0,0.128,0.184,0.157,0.218,0.217
2024-06-14T16:00:00.0,0.0,0.127,0.184,0.156,0.218,0.216
2024-06-14T17:00:00.0,0.0,0.126,0.183,0.155,0.218,0.216
2024-06-14T18:00:00.0,0.0,0.126,0.182,0.155,0.217,0.216
2024-06-14T19:00:00.0,0.0,0.126,0.182,0.155,0.217,0.216
2024-06-14T20:00:00.0,0.0,0.126,0.183,0.155,0.217,0.216
2024-06-14T21:00:00.0,0.0,0.127,0.182,0.155,0.217,0.216
2024-06-14T22:00:00.0,0.0,0.126,0.182,0.156,0.217,0.217
2024-06-14T23:00:00.0,0.0,0.126,0.182,0.156,0.217,0.216
2024-06-15T00:00:00.0,0.0,0.126,0.182,0.156,0.217,0.217
2024-06-15T01:00:00.0,0.0,0.126,0.182,0.156,0.217,0.217
2024-06-15T02:00:00.0,0.0,0.126,0.182,0.156,0.217,0.216
2024-06-15T03:00:00.0,0.0,0.127,0.182,0.156,0.217,0.217
2024-06-15T04:00:00.0,0.0,0.127,0.182,0.156,0.217,0.217
2024-06-15T05:00:00.0,0.0,0.126,0.184,0.156,0.217,0.216
2024-06-15T06:00:00.0,0.0,0.127,0.184,0.156,0.217,0.217
2024-06-15T07:00:00.0,0.0,0.128,0.183,0.156,0.218,0.217
2024-06-15T08:00:00.0,0.0,0.128,0.184,0.156,0.217,0.217
2024-06-15T09:00:00.0,0.0,0.128,0.183,0.155,0.217,0.217
2024-06-15T10:00:00.0,0.0,0.127,0.183,0.154,0.217,0.216
2024-06-15T11:00:00.0,0.0,0.126,0.182,0.152,0.217,0.216
2024-06-15T12:00:00.0,0.0,0.125,0.181,0.15,0.216,0.215
2024-06-15T13:00:00.0,0.0,0.123,0.18,0.147,0.216,0.215
2024-06-15T14:00:00.0,0.0,0.122,0.178,0.145,0.215,0.214
2024-06-15T15:00:00.0,0.0,0.121,0.178,0.143,0.215,0.214
2024-06-15T16:00:00.0,0.0,0.12,0.177,0.142,0.214,0.214
2024-06-15T17:00:00.0,0.0,0.12,0.176,0.141,0.214,0.214
2024-06-15T18:00:00.0,0.0,0.121,0.176,0.141,0.214,0.214
2024-06-15T19:00:00.0,0.0,0.12,0.176,0.141,0.214,0.214
2024-06-15T20:00:00.0,0.0,0.12,0.176,0.141,0.214,0.214
2024-06-15T21:00:00.0,0.0,0.12,0.175,0.141,0.214,0.214
2024-06-15T22:00:00.0,0.0,0.12,0.176,0.142,0.214,0.214
2024-06-15T23:00:00.0,0.0,0.121,0.176,0.142,0.214,0.214
2024-06-16T00:00:00.0,0.0,0.12,0.175,0.142,0.214,0.214
2024-06-16T01:00:00.0,0.0,0.121,0.175,0.142,0.214,0.214
2024-06-16T02:00:00.0,0.0,0.121,0.174,0.142,0.214,0.214
2024-06-16T03:00:00.0,0.0,0.121,0.174,0.142,0.214,0.214
2024-06-16T04:00:00.0,0.0,0.121,0.174,0.142,0.214,0.214
2024-06-16T05:00:00.0,0.0,0.121,0.174,0.142,0.214,0.214
2024-06-16T06:00:00.0,0.0,0.121,0.174,0.142,0.214,0.214
2024-06-16T07:00:00.0,0.0,0.121,0.174,0.142,0.214,0.214
2024-06-16T08:00:00.0,0.0,0.121,0.174,0.142,0.214,0.214
2024-06-16T09:00:00.0,0.0,0.121,0.174,0.141,0.214,0.214
2024-06-16T10:00:00.0,0.0,0.12,0.173,0.14,0.213,0.214
2024-06-16T11:00:00.0,0.0,0.119,0.174,0.138,0.213,0.214
2024-06-16T12:00:00.0,0.0,0.118,0.173,0.137,0.213,0.213
2024-06-16T13:00:00.0,0.0,0.118,0.173,0.135,0.212,0.213
2024-06-16T14:00:00.0,0.0,0.117,0.172,0.133,0.211,0.212
2024-06-16T15:00:00.0,0.0,0.116,0.171,0.132,0.211,0.211
2024-06-16T16:00:00.0,0.0,0.116,0.17,0.131,0.209,0.211
2024-06-16T17:00:00.0,0.0,0.116,0.169,0.13,0.209,0.211
2024-06-16T18:00:00.0,0.0,0.116,0.169,0.13,0.209,0.211
2024-06-16T19:00:00.0,0.0,0.116,0.169,0.13,0.209,0.211
2024-06-16T20:00:00.0,0.0,0.116,0.167,0.13,0.209,0.211
2024-06-16T21:00:00.0,0.0,0.116,0.167,0.131,0.209,0.211
2024-06-16T22:00:00.0,0.0,0.116,0.167,0.13,0.209,0.211
2024-06-16T23:00:00.0,0.0,0.116,0.167,0.13,0.209,0.211
2024-06-17T00:00:00.0,0.0,0.116,0.167,0.131,0.209,0.211
2024-06-17T01:00:00.0,0.0,0.116,0.167,0.13,0.209,0.211
2024-06-17T02:00:00.0,0.0,0.116,0.167,0.13,0.209,0.211
2024-06-17T03:00:00.0,0.0,0.116,0.169,0.131,0.209,0.211
2024-06-17T04:00:00.0,0.0,0.116,0.169,0.13,0.209,0.211
2024-06-17T05:00:00.0,0.0,0.116,0.168,0.13,0.209,0.211
2024-06-17T06:00:00.0,0.0,0.116,0.168,0.131,0.209,0.211
2024-06-17T07:00:00.0,0.0,0.116,0.168,0.131,0.209,0.211
2024-06-17T08:00:00.0,0.0,0.116,0.168,0.13,0.209,0.211
2024-06-17T09:00:00.0,0.0,0.116,0.168,0.13,0.209,0.211
2024-06-17T10:00:00.0,0.0,0.116,0.168,0.13,0.209,0.211
2024-06-17T11:00:00.0,0.0,0.116,0.167,0.129,0.208,0.211
2024-06-17T12:00:00.0,0.0,0.116,0.167,0.128,0.208,0.211
2024-06-17T13:00:00.0,0.0,0.115,0.167,0.128,0.208,0.211
2024-06-17T14:00:00.0,0.0,0.115,0.167,0.129,0.208,0.211
2024-06-17T15:00:00.0,0.0,0.116,0.166,0.128,0.208,0.211
2024-06-17T16:00:00.0,0.0,0.115,0.166,0.128,0.208,0.211
2024-06-17T17:00:00.0,0.0,0.115,0.166,0.128,0.208,0.211
2024-06-17T18:00:00.0,0.0,0.115,0.166,0.128,0.208,0.211
2024-06-17T19:00:00.0,0.0,0.115,0.166,0.128,0.208,0.211
2024-06-17T20:00:00.0,0.0,0.115,0.166,0.128,0.208,0.211
2024-06-17T21:00:00.0,0.0,0.115,0.166,0.128,0.208,0.211
2024-06-17T22:00:00.0,0.0,0.115,0.166,0.128,0.208,0.211
2024-06-17T23:00:00.0,0.0,0.115,0.166,0.128,0.208,0.211
2024-06-18T00:00:00.0,0.0,0.115,0.164,0.128,0.208,0.211
2024-06-18T01:00:00.0,0.0,0.115,0.164,0.128,0.208,0.211
2024-06-18T02:00:00.0,0.0,0.115,0.166,0.128,0.208,0.211
2024-06-18T03:00:00.0,0.0,0.115,0.166,0.128,0.208,0.211
2024-06-18T04:00:00.0,0.0,0.115,0.166,0.128,0.208,0.211
2024-06-18T05:00:00.0,0.0,0.115,0.166,0.128,0.208,0.211
2024-06-18T06:00:00.0,0.0,0.115,0.165,0.128,0.208,0.211
2024-06-18T07:00:00.0,0.0,0.115,0.166,0.129,0.208,0.211
2024-06-18T08:00:00.0,0.0,0.115,0.165,0.129,0.208,0.211
2024-06-18T09:00:00.0,0.0,0.115,0.165,0.128,0.208,0.211
2024-06-18T10:00:00.0,0.0,0.115,0.165,0.128,0.208,0.211
2024-06-18T11:00:00.0,0.0,0.115,0.165,0.128,0.207,0.211
2024-06-18T12:00:00.0,0.0,0.115,0.165,0.127,0.208,0.211
2024-06-18T13:00:00.0,0.0,0.115,0.165,0.127,0.208,0.211
2024-06-18T14:00:00.0,0.0,0.115,0.164,0.127,0.207,0.211
2024-06-18T15:00:00.0,0.0,0.114,0.164,0.126,0.207,0.21
2024-06-18T16:00:00.0,0.0,0.114,0.163,0.125,0.206,0.21
2024-06-18T17:00:00.0,0.0,0.114,0.163,0.125,0.206,0.21
2024-06-18T18:00:00.0,0.0,0.114,0.163,0.125,0.206,0.21
2024-06-18T19:00:00.0,0.0,0.114,0.162,0.125,0.206,0.21
2024-06-18T20:00:00.0,0.0,0.114,0.162,0.125,0.206,0.21
2024-06-18T21:00:00.0,0.0,0.114,0.162,0.125,0.206,0.211
2024-06-18T22:00:00.0,0.0,0.114,0.163,0.125,0.206,0.21
2024-06-18T23:00:00.0,0.0,0.114,0.163,0.125,0.206,0.21
2024-06-19T00:00:00.0,0.0,0.114,0.162,0.125,0.206,0.211
2024-06-19T01:00:00.0,0.0,0.114,0.162,0.125,0.206,0.211
2024-06-19T02:00:00.0,0.0,0.114,0.161,0.126,0.206,0.211
2024-06-19T03:00:00.0,0.0,0.114,0.161,0.126,0.206,0.211
2024-06-19T04:00:00.0,0.0,0.114,0.162,0.126,0.206,0.211
2024-06-19T05:00:00.0,0.0,0.114,0.162,0.126,0.206,0.211
2024-06-19T06:00:00.0,0.0,0.114,0.161,0.126,0.206,0.211
2024-06-19T07:00:00.0,0.0,0.114,0.161,0.126,0.206,0.211
2024-06-19T08:00:00.0,0.0,0.114,0.161,0.126,0.206,0.211
2024-06-19T09:00:00.0,0.0,0.114,0.161,0.125,0.206,0.211
2024-06-19T10:00:00.0,0.0,0.114,0.161,0.125,0.206,0.211
2024-06-19T11:00:00.0,0.0,0.114,0.161,0.125,0.206,0.211
2024-06-19T12:00:00.0,0.0,0.114,0.161,0.124,0.206,0.21
2024-06-19T13:00:00.0,0.0,0.113,0.16,0.123,0.205,0.21
2024-06-19T14:00:00.0,0.0,0.113,0.159,0.122,0.204,0.21
2024-06-19T15:00:00.0,0.0,0.112,0.158,0.121,0.204,0.209
2024-06-19T16:00:00.0,0.0,0.112,0.157,0.12,0.203,0.209
2024-06-19T17:00:00.0,0.0,0.112,0.157,0.12,0.203,0.209
2024-06-19T18:00:00.0,0.0,0.111,0.157,0.119,0.203,0.209
2024-06-19T19:00:00.0,0.0,0.111,0.157,0.119,0.202,0.209
2024-06-19T20:00:00.0,0.0,0.111,0.157,0.12,0.203,0.209
2024-06-19T21:00:00.0,0.0,0.111,0.157,0.12,0.203,0.209
2024-06-19T22:00:00.0,0.0,0.111,0.157,0.12,0.203,0.209
2024-06-19T23:00:00.0,0.0,0.112,0.157,0.12,0.203,0.209
2024-06-20T00:00:00.0,0.0,0.111,0.157,0.12,0.203,0.209
2024-06-20T01:00:00.0,0.0,0.111,0.157,0.12,0.203,0.209
2024-06-20T02:00:00.0,0.0,0.111,0.157,0.12,0.203,0.209
2024-06-20T03:00:00.0,0.0,0.112,0.157,0.12,0.203,0.209
2024-06-20T04:00:00.0,0.0,0.112,0.157,0.12,0.203,0.209
2024-06-20T05:00:00.0,0.0,0.112,0.157,0.12,0.203,0.209
2024-06-20T06:00:00.0,0.0,0.111,0.157,0.12,0.203,0.209
2024-06-20T07:00:00.0,0.0,0.111,0.157,0.12,0.203,0.209
2024-06-20T08:00:00.0,0.0,0.111,0.157,0.12,0.203,0.209
2024-06-20T09:00:00.0,0.0,0.112,0.157,0.119,0.203,0.209
2024-06-20T10:00:00.0,0.0,0.111,0.156,0.119,0.202,0.209
2024-06-20T11:00:00.0,0.0,0.111,0.156,0.119,0.202,0.208
2024-06-20T12:00:00.0,0.0,0.111,0.158,0.118,0.201,0.207
2024-06-20T13:00:00.0,0.0,0.11,0.156,0.116,0.201,0.206
2024-06-20T14:00:00.0,0.0,0.109,0.155,0.115,0.2,0.206
2024-06-20T15:00:00.0,0.0,0.109,0.154,0.114,0.199,0.206
2024-06-20T16:00:00.0,0.0,0.109,0.152,0.114,0.198,0.206
2024-06-20T17:00:00.0,0.0,0.109,0.15,0.113,0.198,0.205
2024-06-20T18:00:00.0,0.0,0.108,0.15,0.114,0.198,0.205
2024-06-20T19:00:00.0,0.0,0.109,0.15,0.113,0.198,0.205
2024-06-20T20:00:00.0,0.0,0.109,0.15,0.114,0.198,0.206
2024-06-20T21:00:00.0,0.0,0.108,0.15,0.114,0.197,0.205
2024-06-20T22:00:00.0,0.0,0.108,0.151,0.113,0.197,0.205
2024-06-20T23:00:00.0,0.0,0.108,0.15,0.114,0.198,0.205
2024-06-21T00:00:00.0,0.0,0.109,0.15,0.114,0.198,0.205
2024-06-21T01:00:00.0,0.0,0.109,0.15,0.113,0.198,0.205
2024-06-21T02:00:00.0,0.0,0.108,0.15,0.114,0.198,0.205
2024-06-21T03:00:00.0,0.0,0.108,0.15,0.114,0.197,0.205
2024-06-21T04:00:00.0,0.0,0.108,0.15,0.114,0.198,0.205
2024-06-21T05:00:00.0,0.0,0.108,0.15,0.114,0.198,0.205
2024-06-21T06:00:00.0,0.0,0.108,0.15,0.114,0.198,0.205
2024-06-21T07:00:00.0,0.0,0.108,0.15,0.114,0.198,0.205
2024-06-21T08:00:00.0,0.0,0.109,0.149,0.113,0.198,0.205
2024-06-21T09:00:00.0,0.0,0.108,0.149,0.113,0.197,0.205
2024-06-21T10:00:00.0,0.0,0.108,0.149,0.113,0.197,0.205
2024-06-21T11:00:00.0,0.0,0.108,0.148,0.112,0.197,0.204
2024-06-21T12:00:00.0,0.0,0.107,0.147,0.111,0.196,0.203
2024-06-21T13:00:00.0,0.0,0.107,0.146,0.11,0.195,0.203
2024-06-21T14:00:00.0,0.0,0.106,0.146,0.109,0.195,0.202
2024-06-21T15:00:00.0,0.0,0.105,0.145,0.108,0.194,0.201
2024-06-21T16:00:00.0,0.0,0.105,0.144,0.108,0.193,0.201
2024-06-21T17:00:00.0,0.0,0.105,0.143,0.107,0.193,0.201
2024-06-21T18:00:00.0,0.0,0.105,0.143,0.108,0.194,0.201
2024-06-21T19:00:00.0,0.0,0.105,0.143,0.107,0.193,0.201
2024-06-21T20:00:00.0,0.0,0.105,0.142,0.107,0.193,0.201
2024-06-21T21:00:00.0,0.0,0.105,0.142,0.107,0.193,0.201
2024-06-21T22:00:00.0,0.0,0.105,0.143,0.107,0.193,0.201
2024-06-21T23:00:00.0,0.0,0.105,0.142,0.108,0.194,0.201
2024-06-22T00:00:00.0,0.0,0.105,0.142,0.107,0.193,0.201
2024-06-22T01:00:00.0,0.0,0.105,0.142,0.108,0.194,0.201
2024-06-22T02:00:00.0,0.0,0.105,0.142,0.108,0.194,0.201
2024-06-22T03:00:00.0,0.0,0.105,0.142,0.108,0.193,0.201
2024-06-22T04:00:00.0,0.0,0.105,0.142,0.108,0.193,0.201
2024-06-22T05:00:00.0,0.0,0.105,0.142,0.108,0.193,0.201
2024-06-22T06:00:00.0,0.0,0.105,0.142,0.108,0.193,0.201
2024-06-22T07:00:00.0,0.0,0.105,0.142,0.108,0.194,0.201
2024-06-22T08:00:00.0,0.0,0.105,0.142,0.108,0.194,0.201
2024-06-22T09:00:00.0,0.0,0.104,0.141,0.107,0.194,0.201
2024-06-22T10:00:00.0,0.0,0.105,0.14,0.107,0.193,0.2
2024-06-22T11:00:00.0,0.0,0.104,0.14,0.106,0.192,0.2
2024-06-22T12:00:00.0,0.0,0.103,0.139,0.106,0.19,0.2
2024-06-22T13:00:00.0,0.0,0.104,0.139,0.104,0.189,0.199
2024-06-22T14:00:00.0,0.0,0.102,0.137,0.104,0.188,0.199
2024-06-22T15:00:00.0,0.0,0.102,0.136,0.103,0.186,0.198
2024-06-22T16:00:00.0,0.0,0.102,0.136,0.103,0.186,0.197
2024-06-22T17:00:00.0,0.0,0.101,0.135,0.103,0.185,0.197
2024-06-22T18:00:00.0,0.0,0.101,0.135,0.103,0.186,0.197
2024-06-22T19:00:00.0,0.0,0.101,0.134,0.103,0.186,0.197
2024-06-22T20:00:00.0,0.0,0.101,0.134,0.103,0.185,0.198
2024-06-22T21:00:00.0,0.0,0.101,0.134,0.103,0.185,0.198
2024-06-22T22:00:00.0,0.0,0.101,0.134,0.103,0.185,0.198
2024-06-22T23:00:00.0,0.0,0.101,0.134,0.103,0.186,0.198
2024-06-23T00:00:00.0,0.0,0.101,0.134,0.103,0.186,0.198
2024-06-23T01:00:00.0,0.0,0.101,0.134,0.103,0.186,0.198
2024-06-23T02:00:00.0,0.0,0.101,0.134,0.103,0.185,0.198
2024-06-23T03:00:00.0,0.0,0.101,0.134,0.103,0.187,0.198
2024-06-23T04:00:00.0,0.0,0.101,0.134,0.103,0.186,0.199
2024-06-23T05:00:00.0,0.0,0.101,0.134,0.103,0.186,0.199
2024-06-23T06:00:00.0,0.0,0.102,0.134,0.103,0.186,0.198
2024-06-23T07:00:00.0,0.0,0.101,0.134,0.103,0.186,0.199
2024-06-23T08:00:00.0,0.0,0.101,0.134,0.103,0.186,0.199
2024-06-23T09:00:00.0,0.0,0.101,0.134,0.103,0.185,0.198
2024-06-23T10:00:00.0,0.0,0.101,0.134,0.103,0.185,0.198
2024-06-23T11:00:00.0,0.0,0.101,0.134,0.102,0.185,0.197
2024-06-23T12:00:00.0,0.0,0.1,0.133,0.102,0.184,0.197
2024-06-23T13:00:00.0,0.0,0.099,0.133,0.101,0.183,0.197
2024-06-23T14:00:00.0,0.0,0.099,0.132,0.101,0.183,0.196
2024-06-23T15:00:00.0,0.0,0.098,0.132,0.101,0.181,0.195
2024-06-23T16:00:00.0,0.0,0.097,0.132,0.1,0.18,0.195
2024-06-23T17:00:00.0,0.0,0.097,0.132,0.1,0.181,0.195
2024-06-23T18:00:00.0,0.0,0.097,0.132,0.1,0.18,0.195
2024-06-23T19:00:00.0,0.0,0.097,0.132,0.1,0.179,0.195
2024-06-23T20:00:00.0,0.0,0.097,0.132,0.1,0.18,0.195
2024-06-23T21:00:00.0,0.0,0.096,0.131,0.1,0.18,0.195
2024-06-23T22:00:00.0,0.0,0.097,0.131,0.1,0.18,0.195
2024-06-23T23:00:00.0,0.0,0.096,0.131,0.1,0.18,0.195
2024-06-24T00:00:00.0,0.0,0.096,0.131,0.1,0.181,0.195
2024-06-24T01:00:00.0,0.0,0.096,0.131,0.1,0.182,0.195
2024-06-24T02:00:00.0,0.0,0.097,0.131,0.1,0.182,0.195
2024-06-24T03:00:00.0,0.0,0.097,0.131,0.101,0.181,0.195
2024-06-24T04:00:00.0,0.0,0.097,0.131,0.1,0.18,0.195
2024-06-24T05:00:00.0,0.0,0.097,0.131,0.1,0.181,0.195
2024-06-24T06:00:00.0,0.0,0.097,0.131,0.1,0.18,0.196
2024-06-24T07:00:00.0,0.0,0.097,0.131,0.1,0.18,0.195
2024-06-24T08:00:00.0,0.0,0.097,0.131,0.1,0.181,0.195
2024-06-24T09:00:00.0,0.0,0.096,0.131,0.1,0.18,0.195
2024-06-24T10:00:00.0,0.0,0.096,0.13,0.099,0.181,0.195
2024-06-24T11:00:00.0,0.0,0.096,0.13,0.099,0.179,0.194
2024-06-24T12:00:00.0,0.0,0.096,0.129,0.099,0.178,0.194
2024-06-24T13:00:00.0,0.0,0.096,0.128,0.097,0.178,0.194
2024-06-24T14:00:00.0,0.0,0.095,0.128,0.096,0.176,0.193
2024-06-24T15:00:00.0,0.0,0.095,0.128,0.094,0.176,0.192
2024-06-24T16:00:00.0,0.0,0.094,0.127,0.094,0.175,0.191
2024-06-24T17:00:00.0,0.0,0.094,0.127,0.094,0.174,0.191
2024-06-24T18:00:00.0,0.0,0.094,0.127,0.094,0.174,0.191
2024-06-24T19:00:00.0,0.0,0.094,0.127,0.094,0.174,0.191
2024-06-24T20:00:00.0,0.0,0.093,0.127,0.094,0.174,0.192
2024-06-24T21:00:00.0,0.0,0.094,0.127,0.094,0.174,0.192
2024-06-24T22:00:00.0,0.0,0.094,0.127,0.094,0.175,0.192
2024-06-24T23:00:00.0,0.0,0.094,0.127,0.094,0.175,0.192
2024-06-25T00:00:00.0,0.0,0.094,0.127,0.094,0.175,0.192
2024-06-25T01:00:00.0,0.0,0.094,0.127,0.094,0.175,0.192
2024-06-25T02:00:00.0,0.0,0.094,0.127,0.094,0.175,0.192
